,avg_perplexity_per_sentence,avg_perplexity_per_token,bleu_score,rouge1,rougeL,word_accuracy
0,48.69415283203125,48.69416427612305,8.953169428121186e-83,0.01181439558342261,0.01077573463419873,0.5038305543037405
1,41.98097610473633,41.98097610473633,0.05496197467487063,0.04153586482195881,0.03381714377258263,0.3535075653370014
2,19.098339080810547,19.09834098815918,0.06795494003845327,0.06201657428168897,0.046632275991277186,0.5426761088333955
3,55.90610885620117,55.90610122680664,0.08065311693569192,0.0637332568496773,0.0472686542888578,0.4983732623484176
4,95.33429718017578,95.33431243896484,0.09480545460223469,0.08993268911260288,0.06712507262996115,0.5256447406548826
5,262.9375915527344,262.9375915527344,0.07713527905561897,0.06456954684855482,0.04872046196548231,0.5151515151515151
6,24.981962203979492,24.98196029663086,0.10338712203396012,0.09550717136293077,0.0677283275172384,0.6206896551724138
7,33.39466094970703,33.39466094970703,0.03650555192791309,0.045150997037118265,0.03621708226939586,0.5451408855664175
8,109.4425277709961,109.4425277709961,0.09842081262040302,0.1002719878060053,0.07050212152336097,0.6410920216521534
9,56.059539794921875,56.059539794921875,0.09360588916654838,0.09279703006849105,0.06673905062752764,0.5485967503692762
10,42.22323989868164,42.223243713378906,0.08438347652741911,0.08863939341006842,0.06786515730367784,0.6620284477427335
11,34.11540603637695,34.11540603637695,0.07131326039657084,0.07025434615441757,0.05394884661117769,0.6555279061500178
12,48.75326156616211,48.75326156616211,0.07797850144550991,0.08695186887573612,0.0668791486106035,0.6161280579885231
13,87.2072525024414,87.20726776123047,0.09766407153496355,0.09878650861118704,0.06979602668293944,0.6440863152144223
14,80.6644058227539,80.6644058227539,0.09199496356053069,0.0982881627756857,0.06977797559659796,0.633732257166713
15,76.50468444824219,76.50468444824219,0.05733274208897297,0.05112341460581157,0.03990711483049829,0.5856090160381447
16,161.80580139160156,161.8057861328125,0.08124116993878246,0.08405422020571815,0.06217495294186816,0.6440372484229498
17,36.39884567260742,36.398841857910156,0.06929916642823467,0.06802712236412994,0.050808067295049414,0.6335556335556336
18,52.22562789916992,52.225624084472656,0.06578593604918409,0.07027616734248997,0.05604673208321593,0.6867077145961608
19,29.45721435546875,29.457218170166016,0.06614715540083031,0.06632613483611711,0.054736478579804466,0.6510288065843621
20,10.512578010559082,10.512578964233398,0.052814631373070575,0.05567810757711361,0.044474273975016576,0.709741550695825
