,avg_perplexity_per_sentence,avg_perplexity_per_token,bleu_score,rouge1,rougeL,word_accuracy
0,54.459781646728516,54.459781646728516,1.1785114275724281e-231,0.018166746413735446,0.01643185392657294,0.5014191106906338
1,8.55774211883545,8.55774211883545,1.2528967787873189e-231,0.043405978617150134,0.03691692673413903,0.39937106918238996
2,23.359939575195312,23.35993766784668,1.219340730358103e-231,0.0504302406832363,0.04088178861518074,0.41221886539107083
3,12.394527435302734,12.394527435302734,1.1962519353537259e-231,0.06327049112482189,0.04776603672154643,0.4395271294331616
4,48.43320083618164,48.43321228027344,1.2773581245218945e-231,0.05239611162478501,0.03782119123494538,0.46264960792406107
5,14.645992279052734,14.645992279052734,1.2728768060555275e-231,0.05880905831447358,0.04646487424818957,0.5086848635235732
6,36.96889114379883,36.96888732910156,1.2557791385893753e-231,0.06096073933594574,0.04780277664934558,0.509865005192108
7,24.757171630859375,24.757171630859375,1.2421103798130372e-231,0.05467977134797938,0.042367451618186086,0.46885694729637234
8,15.901469230651855,15.901469230651855,1.1943883344587814e-231,0.06507594210332568,0.04957951363216155,0.4658203125
9,24.893516540527344,24.89351463317871,1.1311240524025316e-231,0.0868343983625332,0.06537787057972583,0.5558282208588957
10,24.77370262145996,24.773700714111328,1.1949251285053875e-231,0.06344518024042631,0.050042346490472026,0.45161290322580644
11,12.394984245300293,12.39498233795166,1.214865423221978e-231,0.05228749036112203,0.04183597681609093,0.5158940397350993
12,38.21297073364258,38.21296691894531,1.1662406090441433e-231,0.09432835334034861,0.0689566384024388,0.5882057716436637
13,28.82414436340332,28.82414436340332,1.2156488812240933e-231,0.06737039467932185,0.05335269399489435,0.49713708319299427
14,10.148209571838379,10.148208618164062,1.3358204315968687e-231,0.032667766047305376,0.029438797657641416,0.5104669887278583
15,23.556955337524414,23.556961059570312,1.1903719832048105e-231,0.0451198195435161,0.03633837129507325,0.43202846975088965
16,32.42685317993164,32.42685317993164,1.2441081527915683e-231,0.04286545593212402,0.03404554989049101,0.489193083573487
17,22.87735939025879,22.877363204956055,1.272083824385655e-231,0.05752047339762231,0.04496328840491273,0.5265804597701149
18,33.503787994384766,33.50379180908203,1.2009245114842024e-231,0.060121749022964084,0.045035197199109187,0.49806835066864785
19,20.846174240112305,20.846172332763672,1.2884900063955583e-231,0.03453186109048483,0.029085443486848307,0.42558983666061706
20,23.44182014465332,23.441818237304688,1.28136994336437e-231,0.05784624206953759,0.04651505511653013,0.5301560522986082
